ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Ancillary Feature Use Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Date Evaluated,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Heritage Resource Use Type,Integrity Type,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Period of Significance From Date,Period of Significance To Date,Place Address,Place Description,Reasons,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Status,Style,Style Cultural Period,Style From Date,Style To Date,Style Use Type,Threat Type,Type of Designation or Protection
d343d720-e8c7-46c1-9e75-b83501278edf,Primary,Reseda - West Van Nuys Community Plan Area,Community Plan Area,,,,,,,,,,,,,2014-08-13,"The property meets the criteria for HCM designation because it reflects the 'the broad cultural, political, economic or social history of the nation, state, or community,' as a rare and intact example of a 1930s residence in Reseda. William McKinley Adams commissioned the house in the early stages of residential development in Reseda, when the San Fernando Valley was still dominated by farms and orchards. Its inexpensive materials and modest design reflect the economic conditions of the period during which it was built.",Primary,1996-10-04,,,,,Processing ID,,HCM-629,,"""Residential-Single Family, House""",,,,Historic,,,,,,,,,,,Adams House,Primary,1939-01-01,,7406 N TAMPA AVE,,"The property meets the criteria for HCM designation because it reflects the +Ã³GÃ©Â¼+Ã´the broad cultural, political, economic or social history of the nation, state, or community,' as a rare and intact example of a 1930s residence in Reseda. William McKinley Adams commissioned the house in the early stages of residential development in Reseda, when the San Fernando Valley was still dominated by farms and orchards. Its inexpensive materials and modest design reflect the economic conditions of the period during which it was built.",,,,,"GEOMETRYCOLLECTION (MULTIPOLYGON (((-118.5533712103117 34.20509984087906, -118.5529563358807 34.2051003363713, -118.5529560876473 34.20496294186211, -118.5529558279528 34.20482381622021, -118.5533045541822 34.20482340343552, -118.5533056788355 34.2048234257711, -118.5533068365616 34.20482344795536, -118.5533079942876 34.20482347013963, -118.5533091523778 34.20482354728051, -118.5533103104679 34.20482362442134, -118.5533114354855 34.20482370171345, -118.5533125937577 34.20482380633252, -118.553313752212 34.20482393842995, -118.5533148775936 34.20482407067861, -118.5533160362299 34.20482423025427, -118.5533171617936 34.20482438998119, -118.5533182877214 34.20482460466471, -118.5533194134671 34.20482479186992, -118.553320539577 34.20482503403171, -118.5533216655048 34.2048252487152, -118.553322758724 34.20482551850654, -118.5533238850159 34.20482578814656, -118.5533249784172 34.20482608541619, -118.5533260718185 34.20482638268578, -118.5533271654019 34.20482670743364, -118.5533282589853 34.20482703218153, -118.5533293196781 34.20482738455892, -118.5533303803708 34.20482773693636, -118.5533314412457 34.20482811679209, -118.5533325023026 34.20482852412603, -118.5533335302869 34.20482893161127, -118.5533345584532 34.20482936657479, -118.5533355866195 34.20482980153832, -118.5533366149679 34.20483026398013, -118.5533376102437 34.20483072657318, -118.5533386057014 34.20483121664451, -118.5533396011592 34.2048317067159, -118.5533405637265 34.20483222441678, -118.5533415264757 34.20483276959595, -118.5533424890429 34.20483328729685, -118.5533434189016 34.2048338601056, -118.5533443487603 34.20483443291432, -118.553345278619 34.20483500572303, -118.5533461755871 34.20483560616135, -118.5533470725551 34.20483620659961, -118.5533479366326 34.20483683466744, -118.5533488337828 34.204837462584, -118.5533496649697 34.20483811828136, -118.5533504961566 34.20483877397877, -118.5533513275256 34.20483945715446, -118.5533521588946 34.20484014033011, -118.5533529241182 34.20484082380832, -118.5533537225966 34.20484153461349, -118.5533544880023 34.20484224557004, -118.5533552535901 34.2048429840048, -118.5533559861052 34.20484372259084, -118.5533566855476 34.20484446132817, -118.5533573851722 34.20484522754378, -118.5533580847967 34.2048459937594, -118.5533587515306 34.20484678760452, -118.5533594180825 34.2048475539714, -118.5533600519258 34.20484837544611, -118.5533606855871 34.20484916944254, -118.5533612863577 34.20484999106854, -118.5533618540557 34.20485081284577, -118.5533624217536 34.20485163462307, -118.5533629896337 34.20485248387862, -118.553363524441 34.20485333328542, -118.5533640263578 34.20485421032185, -118.5533645280925 34.20485505987994, -118.5533650300092 34.20485593691632, -118.5533654657807 34.20485681425525, -118.5533659346247 34.2048576914429, -118.5533663375055 34.20485859641138, -118.5533667403863 34.2048595013799, -118.5533671432671 34.20486040634838, -118.5533675130752 34.20486131146814, -118.5533678498106 34.20486221673922, -118.5533681867281 34.20486314948853, -118.5533684903908 34.20486405491086, -118.5533687942356 34.20486498781146, -118.5533690650077 34.20486592086336, -118.5533693027071 34.20486685406657, -118.5533695404066 34.2048677872697, -118.5533697452154 34.20486874810242, -118.5533699498421 34.2048696814569, -118.5533701215782 34.20487064244086, -118.5533702600595 34.20487157609785, -118.5533703987229 34.20487253723311, -118.5533705043136 34.2048734985197, -118.5533706099043 34.20487445980624, -118.5533706822402 34.2048753937658, -118.5533707216855 34.20487635535486, -118.5533707611308 34.20487731694398, -118.5533707675034 34.20487827868438, -118.5533712103117 34.20509984087906))))",1939-01-01,Built Date,5S1,"""Modern, Early""",,,,,,Los Angeles Historic-Cultural Monument
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of Early Modern architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by master architect Lloyd Wright.",Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,186B117   595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,House ID,,161221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles Historic Cultural Monument Number,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 629,Los Angeles Historic Cultural Monument,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5S1,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939-01-01,,,,,,,,,,,,,,,,,,,
d343d720-e8c7-46c1-9e75-b83501278edf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of Early Modern architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by master architect Lloyd Wright.",,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,Primary,Canoga Park - Winnetka - Woodland Hills - West Hills Community Plan Area,Community Plan Area,,,,Mature vegetation,,,Cladding,,,,"Stucco, smooth",,2012-12-19,"Excellent example of Mid-Century Modern architecture, designed by master architect Richard Neutra.",Primary,,,,,,SurveyLA ID,,d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,"""Residential-Single Family, House""",,,,Historic,Retains sufficient integrity to convey significance,,,,,,,,,No major alterations,John Lary and Pauline Kuhns House,Primary,1964-01-01,,4359 N CAMELLO ROAD,,"Excellent example of Mid-Century Modern architecture, designed by master architect Richard Neutra.",,/files/uploadedfiles/be2ee234-fc3d-4a40-a3ba-2e5b1d4f1298.JPG,,,GEOMETRYCOLLECTION (POINT (-118.59377 34.15009)),1964-01-01,Built Date,3S,"""Modern, Mid-Century""",,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Construction,,,,Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Door,,,,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Door,,,,"Glazed, fully",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Entryway,,,,Balcony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Facade,,,,Asymmetrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Plan,,,,Irregular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Roof,,,,Flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Window,,,,Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,Window,,,,Jalousie/louver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,166-5A107 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,,,,,,,,,,,,,,,House ID,,33992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Lary and Pauline Kuhns House,Historic,,,,,,,,,,,,,,,,,,,,
d3800cc6-05e9-4e03-ae35-75f9d59ccdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359 N CAMELLO ROAD,Alternative,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,Primary,Westwood Community Plan Area,Community Plan Area,,,,,,,,,,,,,2014-08-05,"The property meets the criteria for HCM designation because it reflects 'the broad cultural, political, economic or social history of the nation, state, or community,' for its association with the University Cooperative Housing Association, which purchased the building in 1941. The association provided affordable housing for non-white UCLA students who may have been denied housing opportunities elsewhere due to restrictive racial covenants.",Primary,1987-05-20,,,,,Processing ID,,HCM-320,,"""Residential-Multi Family, Apartment House""",,,,Historic,,,,,,,,,,,Landfair Apartments,Primary,1937-01-01,,10944 W OPHIR DR,,"The property meets the criteria for HCM designation because it embodies the 'distinguishing characteristics of an architectural-type specimen, inherently valuable for a study of a period style or method of construction,' as an example of Mid-Century Modern architecture. It is also associated with the 'notable work of a master builder, designer, or architect,' as a work by master architect Richard Neutra.",,,,,"GEOMETRYCOLLECTION (MULTIPOLYGON (((-118.4511706846147 34.06813966627931, -118.4514475297394 34.06804971011561, -118.4515257281916 34.06821643460211, -118.4515261293123 34.06821733990649, -118.4515264643954 34.06821824545776, -118.4515267996267 34.06821917848737, -118.4515270686721 34.06822008428551, -118.4515272719764 34.06822104528716, -118.4515274751325 34.0682219788105, -118.4515276454179 34.06822293993568, -118.4515277496657 34.06822390130766, -118.4515278207464 34.06822483532473, -118.4515278589565 34.06822579694356, -118.4515278311289 34.06822675880927, -118.4515278033013 34.06822772067503, -118.4515277094361 34.06822868278763, -118.4515275824036 34.06822961754528, -118.4515273894818 34.06823058002819, -118.4515271964116 34.06823151503276, -118.4515269373038 34.06823245028416, -118.4515266451771 34.06823338565901, -118.4515263200315 34.06823432115726, -118.4515259617188 34.06823522930068, -118.4515255702388 34.06823611008909, -118.4515251127212 34.06823699112443, -118.4515246552035 34.0682378721597, -118.4515241314999 34.06823872596352, -118.4515235747773 34.06823957989078, -118.4515229848876 34.06824040646311, -118.4515223948495 34.06824120555704, -118.4515217387737 34.0682420048979, -118.4515210495308 34.06824277688382, -118.4515203271207 34.06824352151477, -118.4515195716916 34.06824426626924, -118.451518815966 34.06824495606696, -118.4515179942026 34.0682456461115, -118.4515171722908 34.06824630867769, -118.4515162841931 34.06824694401242, -118.451515395947 34.06824755186877, -118.4515145075526 34.06824813224674, -118.4515135531204 34.06824871287161, -118.4514993992097 34.06825695449434, -118.451485444744 34.06826544268007, -118.4514716232408 34.06827409524058, -118.4514580340532 34.0682829667625, -118.451450433981 34.06828805128769, -118.4511649328906 34.06848133299476, -118.4511640114723 34.06848191349353, -118.451163090054 34.06848249399227, -118.4511621353203 34.06848301965765, -118.4511611475677 34.06848354544632, -118.4511601595187 34.0684840162783, -118.4511591383025 34.06848445975526, -118.4511581170863 34.06848490323222, -118.4511570625547 34.06848529187582, -118.451155974856 34.06848565316436, -118.4511549198798 34.06848595937284, -118.4511537988656 34.06848626582799, -118.4511527107223 34.06848654468145, -118.4511515892636 34.06848676870152, -118.4511504676567 34.06848696524326, -118.4511493128826 34.06848713442994, -118.4511481909793 34.06848727601491, -118.4511470357606 34.06848736276653, -118.4511458805419 34.06848744951812, -118.4511447250268 34.06848748131299, -118.4511435693636 34.0684874856295, -118.4511424135521 34.06848746246765, -118.4511412904632 34.06848738422576, -118.4511401342071 34.06848727862883, -118.4511389778029 34.06848714555352, -118.4511378542694 34.06848698487655, -118.4511367305877 34.06848679672121, -118.4511356066097 34.06848655360916, -118.4511345156507 34.06848631037375, -118.4511333913762 34.06848601230494, -118.4511323329915 34.0684856865112, -118.4511312412914 34.068485305884, -118.4511301826104 34.06848492513348, -118.4511291568001 34.06848451678125, -118.4511281306934 34.06848405347232, -118.4511271376057 34.06848359004007, -118.4511261772405 34.06848307152779, -118.4511252168754 34.06848255301552, -118.4511242892329 34.0684819794232, -118.4511233614421 34.06848137835251, -118.4511224666704 34.06848077715843, -118.4511216377883 34.06848014823947, -118.4511208086099 34.06847946436371, -118.4511199794315 34.06847878048799, -118.4511192161428 34.06847806888724, -118.4509455645218 34.06831241499759, -118.4511706846147 34.06813966627931))))",1937-01-01,Built Date,5S1,"""Modern, Mid-Century""",,,,,,Los Angeles Historic-Cultural Monument
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,135B149   175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,House ID,,952757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles Historic Cultural Monument Number,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett Robison Hall,Alternative,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA Historic-Cultural Monument No. 320,Los Angeles Historic Cultural Monument,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5S1,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941-01-01,,,,,,,,,,,,,,,,,,,
d401b7bf-abd7-4aaf-9e8e-a838442a7f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The property meets the criteria for HCM designation because it reflects +Ã³GÃ©Â¼+Ã´the broad cultural, political, economic or social history of the nation, state, or community,' for its association with the University Cooperative Housing Association, which purchased the building in 1941. The association provided affordable housing for non-white UCLA students who may have been denied housing opportunities elsewhere due to restrictive racial covenants.",,,,,,,,,,,,,,,
dae1abe6-0ee3-449a-aa25-481b366ad836,,South Los Angeles Community Plan Area,Community Plan Area,,,,,,,,,,,,,,,,,,,,,SurveyLA ID,,dae1abe6-0ee3-449a-aa25-481b366ad836,,"""Residential-Multi Family, Apartment House""",,,,Historic,,,,,,,,,,,2210 Hobart avenue,Primary,,,,,,,,,,GEOMETRYCOLLECTION (POINT (-118.30747 34.03593)),2003-01-01,Built Date,6L,,,,,,,
dae1abe6-0ee3-449a-aa25-481b366ad836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6L,,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,Primary,South Los Angeles Community Plan Area,Community Plan Area,,,,,,,,,,,,,,,,,,,,,SurveyLA ID,,deb4bead-d87e-41db-9d75-5e82cdf6eca0,,"""Residential-Single Family, House""",,,,Historic,,,,,,,,,,No major alterations,2200 S HOBART BLVD,Primary,,,2200 S HOBART BLVD,,,,,,,GEOMETRYCOLLECTION (POINT (-118.30756 34.03615)),1935-01-01,Built Date,3D,French Revival (Norman) ,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,123B193   148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,123B193   148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,123B193   148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,,,,,,,,,,,,,,,,,,,,,,,,House ID,,571690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deb4bead-d87e-41db-9d75-5e82cdf6eca0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D,,,,,,,
e078a160-910b-4b26-8dcb-62b442f8d52d,Primary,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass Community Plan Area,Community Plan Area,,,,,,,,,,,,,,,,,,,,,SurveyLA ID,,e078a160-910b-4b26-8dcb-62b442f8d52d,,"""Residential-Single Family, House""",,,,Historic,,,,,,,,,Not fully visible from the pubic right-of-way.,Completely altered,3715 N OAKFIELD DR,Primary,,,3715 N OAKFIELD DR,,,,/files/uploadedfiles/1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,,,GEOMETRYCOLLECTION (POINT (-118.44841 34.13854)),1966-01-01,Built Date,6L,"""Modern, Mid-Century""",,,,,,
e078a160-910b-4b26-8dcb-62b442f8d52d,,,,,,,,,,,,,,,,,,,,,,,,Property Identification Number,,162B149   445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e078a160-910b-4b26-8dcb-62b442f8d52d,,,,,,,,,,,,,,,,,,,,,,,,House ID,,11979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
