ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Place Address,Place Description,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Style,Style Cultural Period,Style From Date,Style To Date,Threat Type,Type of Designation or Protection
a8c1cabd-a745-4ffa-81f8-8a9f6ee50308,,,,,,,,,,,,,,,"Entrance ramp (A) leads into two long consecutive corridors with vaulted ceilings (C) and (F) and rear chamber (M). A small, perhaps incomplete, niche (D) lies to the west of corridor (C), while western side chamber (H) leads from corridor (F) to chamber (I) and shaft (J) providing access to lower chamber (K). A small chamber or niche (O) lies to the west of rear chamber (M) and was sealed with a masonry wall covered in plaster that has since partially collapsed. To the east of chamber (M) is a shaft (P) which leads to lower chamber (Q). <br>Unlike many of the 19th Dynasty tombs on the south side of the valley, the marl rock into which this 20th Dynasty tomb was cut is in relatively good condition. It is not heavily  jointed and there are no localized losses due to swelling pressure changes related to underlying layers of shale when in contact with water. <br>This tomb is only plastered and the decoration was never completed. The rock walls were generally cut flat and straight and then coated with a rough base plaster that contained small rock shards, though in localized areas large voids in the rock still required infilling with larger rock shards and plaster. Other areas of the tomb were constructed out of mud brick, perhaps in areas where the rock condition was poor, in order to create a flat surface for the decoration. According to C. Leblanc the tomb was not occupied in pharaonic times. The evidence of fire in this tomb could suggest later re-use of the tomb. <br>A significant amount of soot blackened plaster remains on the long corridor walls and ceiling. The west wall of the rear chamber, side chambers and niches were not plastered. There is no evidence of any painting, though traces of what could be red snapped lines are just visible as well as some incised lines around the juncture of inner corridors. A small bird was also incised at the end of corridor (C) on the west side of doorway (E). The tomb shows signs of fire and is heavily soot blackened. <br>This tomb has been accessible since the time of R. Hay of Linplum (1826). E. Thomas (1966) considers the niches (D, N, O), chambers (I, J, K), and pit (Q) to be later additions. She notes the presence of thoroughly blackened plaster in the tomb and posits that decoration may have been applied and removed, a theory also shared by G. Hughes, an Egyptologist of Chicago House at the time, citing the jamb to the left of the entrance and the right wall 200-300cm of a surviving decorated scheme cannot be seen at present. <br>Large rocks, debris and bat droppings litter the floor of the entire tomb, which has been the site of significant bat habitation, presumably for some time. There is no door at the tomb entrance, but stacked rubble in front of the doorway is used to prevent visitor access.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,Tomb of Unknown,Alternative,,QV 41 is cut into the southwest fork of the main valley in an area of marl lying within the lower portion of Member I.,,/files/uploadedfiles/QV41_TMP_drawing_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59243433497046 25.72681776029099)),-1186~/-1154~,Built Date,,,,,,
a8c1cabd-a745-4ffa-81f8-8a9f6ee50308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV41_TMP_drawing_1.jpg,,,,,,,,,,,
a8c1cabd-a745-4ffa-81f8-8a9f6ee50308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV41_image_2.jpg,,,,,,,,,,,
a8c1cabd-a745-4ffa-81f8-8a9f6ee50308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV41_image_1.jpg,,,,,,,,,,,
a8c1cabd-a745-4ffa-81f8-8a9f6ee50308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 41,Primary,,,,,,,,,,,,,,,
a925b16a-d672-470b-b036-c5338505c6c0,,,,,,,,,,,,,,,"QV 69 is a shaft tomb with five chambers, adjacent to QV 67 and U1. All the chambers are cut into good quality marl containing chert inclusions. The shaft entrance has a modern masonry surround with plaster cement and two adjacent metal grills with mesh.  The tomb is currently used as a magazine for archaeological study materials from other tombs in the Valley, sorted by type of material, including human remains, potsherds, mummy wrappings, and animal remains. These materials began to be stored in the tomb in October 2008. <br>When Thomas attempted to visit the tomb, it was reburied to such a degree that she was unable to locate the shaft entrance.  The tomb was cleared by the Franco-Egyptian team in 1988, at which time the chambers were filled with debris to 1/3 the total height of their walls. During these efforts, the discovery of a photographic plate from the Italian expedition amongst the debris suggests that QV 69 was  probably investigated previously, though it is not mentioned specifically in the Italian reports. <br>The 1987-88 CNRS mission report refers to QV 69 as QV 67.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 69,Primary,,"QV 69 is on the north side of the wadi, adjacent to QV 67 and U1.",,/files/uploadedfiles/QV69_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59295080791298 25.72779815129291)),-1550~/-1295~,Built Date,,,,,,
a925b16a-d672-470b-b036-c5338505c6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV69_image_1.jpg,,,,,,,,,,,
a925b16a-d672-470b-b036-c5338505c6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV69_image_3.jpg,,,,,,,,,,,
a925b16a-d672-470b-b036-c5338505c6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV69_image_4.jpg,,,,,,,,,,,
a925b16a-d672-470b-b036-c5338505c6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,"QV 76, according to the CNRS drawing, is a single chamber shaft tomb from the 18th Dynasty. The entrance to the tomb is currently filled with large boulders and debris and was not accessible to the assessment team. <br>E. Thomas states that little is left to be learned from the tomb, though it is unclear whether she visited, and she does not mention its attribution. The tomb was last cleared by the Franco-Egyptian team in 1987. Archaeological material recovered at that time indicates that the tomb was first used in the 18th Dynasty and then was re-used again during the 21st/22nd Dynasty and the Roman period.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),22ND DYNASTY,,,,,,,,,,,,QV 76,Primary,,"QV 76 lies on the north side of the main wadi, adjacent to the paved path.",,/files/uploadedfiles/QV76_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59369005870092 25.72786995522682)),-1550~/-1295~,Built Date,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Merytra (II),Alternative,,,,,,,,,,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV76_image_2.jpg,,,,,,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),21ST DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae108a29-150c-4f73-b2ff-cd2c72b49575,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,"QV 51 is entered through entrance ramp (A) leading into long corridor (C) that opens into burial chamber (E), with a sunken pit (F) for the sarcophagus. There is a rear niche (G) and two side chambers off the east (I) and west (K) sides of the burial chamber. Side chamber (I) has a shallow excavated trench along its south wall. <br>The orientation of the tomb along a roughly north-south axis is distinct from nearby QV 52, 53 and 55. The tomb was cut out of the tilted marl block, grayish in color, and similar to the adjacent tombs in this part of the valley. <br>Walls were cut very straight and flat in the corridor indicating good quality of the rock substrate. There is fine tooling of the stone visible in this area. The quality of the rock generally worsens toward the rear of the tomb where sizeable voids required infilling with substantial quantities of rock shards and plaster. The ceiling also required plaster and rock infill. Two plaster layers are visible: a lower earth-containing layer and an upper lighter colored layer. Hand marks in the ceiling plaster indicate the application method. In areas were the rock was able to be finely carved, only a thin skim of plaster was applied before painting; in some cases you can see the surface of the rock substrate showing through. <br>There is fragmentary survival of the refined sunken relief painted plaster in corridor (C) and in burial chamber (E). Side chambers (I, K) have preliminary painting in red with no relief-work and look unfinished; the paintings appear hastily painted and are much cruder than the refined paintings found in the corridor and burial chamber. The east side of chamber (I) also has an area of rock that was not fully excavated. The ceiling of the corridor is also unfinished with only the northeast corner started with preliminary red painting. The tomb exhibits severe fire-related heat damage but little blackening. <br>Soon after the burial the tomb was opened by robbers in the late 20th dynasty. In modern history, the tomb has been accessible since the time of R. Hay of Linplum (1826) and was recorded subsequently by other researchers. According to Hay, the tomb was 'much destroyed and filled with rubbish' and the back wall broken in search of finding a chamber. E. Schiaparelli cleared the tomb of debris during the Italian mission work in the valley (1903-1905). He considered it to be the last tomb constructed in the valley as a cartouche of Rameses VI was found in doorway (D). E. Thomas notes that many sarcophagus fragments remained, as they do today in the tomb, scattered throughout corridor (C) and burial chamber (E). <br>Thomas also compared the quality of the decoration in chamber (C), doorway (D), and the rear of chamber (E) to that of QV 52, calling the rest poor in quality. She further suggests that the work, overseen by Rameses VI for his mother, was interrupted and hastily finished, based primarily on the crudeness of the decoration in the side chambers. The tomb was last cleared by the Franco-Egyptian team in 1986. <br>Currently the tomb is not open to visitation and bears an old sign that reads 'closed for restoration' already visible in photographs from 1988. The tomb has been heavily treated as if in preparation for opening. Staining, probably due to bat activity, is evident in the rear of the tomb. The doorway is blocked by a metal grill door without mesh. The entrance ramp has a masonry surround with cement capping.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,Tomb of Isis-ta-Hemdjeret,Alternative,,QV 51 is situated along the south side of the northwest branch of the wadi.,,/files/uploadedfiles/QV51_image_8.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59243335940525 25.72741652187874)),-1186~/-1154~,Built Date,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_6.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_1.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_2.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_3.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_7.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_5.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_image_4.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_TMP_drawing_1.jpg,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 51,Primary,,,,,,,,,,,,,,,
b0b93ec5-e6e0-491c-a6ae-266d5ac77c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV51_TMP_drawing_2.jpg,,,,,,,,,,,
b3fe30f9-d81c-404d-aaa3-1149e01fd505,,,,,,,,,,,,,,,"QV 65 consists of a modern U-shaped concrete surround and a rubble wall built around steep stairs cut into the shaley marl and leading down to the doorway of the main chamber.  The tomb has two chambers, separated by a roughly cut door. <br>When the Franco-Egyptian team cleared the tomb in 1986, they found that the ceilings of both  chambers had substantially collapsed and subsequently removed the debris  as part of their archaeological investigation. Thus, debris currently in the tomb is from more recent ceiling collapse.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 65,Primary,,The entry of QV 65 is located to the north of that of QV 64.,,/files/uploadedfiles/QV65_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59282574460298 25.72771791598458)),-1550~/-1295~,Built Date,,,,,,
b3fe30f9-d81c-404d-aaa3-1149e01fd505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV65_image_4.jpg,,,,,,,,,,,
b3fe30f9-d81c-404d-aaa3-1149e01fd505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV65_image_2.jpg,,,,,,,,,,,
b3fe30f9-d81c-404d-aaa3-1149e01fd505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV65_image_1.jpg,,,,,,,,,,,
b3fe30f9-d81c-404d-aaa3-1149e01fd505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
b4b21593-5a63-409b-b449-f5c26f0fcf42,,,,,,,,,,,,,,,"QV 78 has three chambers at different levels, two of which are accessed via a deep pit in the rear of the upper, main chamber (C).  The shaft entrance has a masonry surround coated in cement plaster and spanned by a metal grill. Large boulders are present in the main chamber, presumably used for the original blocking of the shaft or chamber entrance. A shallow excavated pit is present in the main chamber. <br>Lepsius calls QV 78 'spacious' and E. Thomas mentions that the rear pit is 'comparable to those in QV 13-16 and is probably again intrusive' (Thomas 1966, p. 188). The Franco-Egyptian team last cleared out the tomb in 1986-87. Based on the archaeological material recovered, they suggest that the tomb was first carved during the 18th Dynasty and was then expanded to include the lower chambers, accommodating a group tomb during the Roman period. <br>The pit and lower chambers are currently inhabited by bats. At least ten individuals were seen during the assessment in 2007, but many more were heard roosting down the pit.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 78,Primary,,"QV 78 lies on the north side of the main wadi at its eastern end, between QV 77 and 79.",,/files/uploadedfiles/QV78_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.5937811372978 25.72792646114056)),-1550~/-1295~,Built Date,,,,,,
b4b21593-5a63-409b-b449-f5c26f0fcf42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV78_TMP_drawing_1.jpg,,,,,,,,,,,
b4b21593-5a63-409b-b449-f5c26f0fcf42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV78_image_1.jpg,,,,,,,,,,,
b4b21593-5a63-409b-b449-f5c26f0fcf42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
b4b21593-5a63-409b-b449-f5c26f0fcf42,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc20dec7-f90e-4e5f-900d-4bb99936778a,,,,,,,,,,,,,,,"QV 23 has one main chamber leading to a smaller side chamber at its rear. In this side chamber is a shaft leading to a still deeper lower chamber, which was not inspected during this assessment. The main shaft has a modern cement-coated masonry surround spanned by a metal grill. <br>The tomb was not visited by Thomas, but was last cleared in 1987-88 by the Franco-Egyptian team. Archaeological material removed from the tomb suggests it was reused at least once, during the Third Intermediate Period. <br>Bats were heard during the inspection, and are presumed to be roosting in the lower chamber. The number of individuals is unknown.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 23 lies on a slight slope on the south side of the wadi, a few meters south of the principal pathway and near the SCA guard house.",,/files/uploadedfiles/QV23_image_3.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59319694281449 25.72734048285362)),-1550~/-1295~,Built Date,,,,,,
bc20dec7-f90e-4e5f-900d-4bb99936778a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 23,Primary,,,,,,,,,,,,,,,
bc20dec7-f90e-4e5f-900d-4bb99936778a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV23_TMP_drawing_1.jpg,,,,,,,,,,,
bc20dec7-f90e-4e5f-900d-4bb99936778a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV23_image_2.jpg,,,,,,,,,,,
bc20dec7-f90e-4e5f-900d-4bb99936778a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV23_image_1.jpg,,,,,,,,,,,
bdbd1506-1fbf-4e92-9b10-1907732efae4,,,,,,,,,,,,,,,"An entrance ramp (A) leads through a narrow corridor (C) into the burial chamber (E) which has a small rear chamber (G) on a central axis. Two side chambers (I) and (K) lie off of the burial chamber (E) on a northwest-southeast axis. A shaft (L) in floor of chamber (I) connects to a pit (M). <br>The orientation of the tomb along a southwest-northeast axis is distinct from QV 51, but similar to that of QV 53 and 55. The tomb was cut out of the tilted marl block, grayish in color and full of chert, similar to the adjacent tombs in this part of the valley. <br>The high quality of the rock substrate in this tomb allowed for extremely fine stone working. Tomb walls could be cut flat and straight, unlike many other tombs in QV, and only required filling with packing plaster along rock fissures. In general, only a very thin layer of plaster was necessary to prepare the rock surface for painting. At the entrance of the tomb, on the south jamb of doorway (B), the rock carving was so fine that the painting was even applied directly onto the stone without a plaster layer. <br>There is extensive sunken relief painted plaster that survives throughout the tomb, though the general appearance is now abraded and the colors appear faded. The setting-out technique of using black, snapped lines is evident on the ceiling that is painted with white stars. The paintings have been previously treated and all areas of loss have been filled with modern plaster repairs. <br>The tomb was reused during the Third Intermediate Period when pit (M) was thought to be added, as many artifacts dated to that period were found in the pit, according to S.M. Sayed and A. Sesana (1995, 218) The tomb has long been easily accessible in modern history. Giovanni Battista Belzoni left a graffito with his name and date in the tomb in 1816, probably in doorway (D), but it is now presumably hidden by modern infill plaster. Robert Hay of Linplum considered QV 52 to be 'the most perfect' tomb (Thomas 1966, 223). He visited QV in 1826 and noted that chamber (C) was full of debris to a height of one third of the walls. <br>G. A. B+-¼n+-¼dite notes (1893) that the ceiling of the corridor was covered with yellow stars on a white background. He also recorded that the floor of the corridor (C) was significantly inclined toward the rear of the tomb (the gap of height was approx. 55 cm). Presumably substantial amount of debris covered the floor. <br>The tomb was known but was not cleared until 1903 by E. Schiaparelli. C. Campbell notes in 1909 that none of the depictions of the queen in the paintings was left preserved. Elizabeth Thomas records that the tomb and decoration appear complete, created without haste and the general state of preservation to be good. She further notes that several walls were damaged by treasure hunters. Most recently, the French CNRS-CEDAE team excavated in chambers (E) and (I), including lower pit (M), in 1994. <br>Currently the tomb is open to visitation. Wooden flooring and fluorescent lighting have been installed throughout the tomb. Glass barriers line the walls except around doorways (F) and (H). The entrance is closed by a large metal door with ventilation holes. Evidence of past bat activity is observed in the tomb.",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF RAMESES III,,,,,,,,,,,,QV 52,Primary,,QV 52 is situated along the south side of the northwest branch of the wadi.,,/files/uploadedfiles/QV52_TMP_drawing_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59223800908712 25.72744092598793)),-1186~/-1154~,Built Date,,,,,,
